"text","target"
"correlate, to bear a reciprocal or mutual relation",0.0
"draw, cause to move by pulling",0.3333333333333333
"pull, cause to move by pulling",0.3333333333333333
"block, (computer science) a sector or group of sectors that function as the smallest data unit permitted",0.0
"endless, having the ends united so as to form a continuous whole",0.14285714285714285
"recall, cause one's (or someone else's) thoughts or attention to return from a reverie or digression",-0.047619047619047616
"accession, a process of increasing by addition (as to a collection or group)",0.20833333333333334
"test, achieve a certain score or rating on a test",0.25
"competitively, in competition",0.5833333333333334
"turn, pass to the other side of",0.19047619047619047
"move around, pass to the other side of",0.19047619047619047
"great, of major significance or importance",0.4583333333333333
"outstanding, of major significance or importance",0.4583333333333333
"significantly, in a statistically significant way",0.0
"high, far up toward the source",0.07407407407407407
"separate, go one's own way; move apart",0.041666666666666664
"part, go one's own way; move apart",0.041666666666666664
"split, go one's own way; move apart",0.041666666666666664
"blockade, hinder or prevent the progress or accomplishment of",-0.125
"obstruct, hinder or prevent the progress or accomplishment of",-0.125
"block, hinder or prevent the progress or accomplishment of",-0.125
"hinder, hinder or prevent the progress or accomplishment of",-0.125
"stymy, hinder or prevent the progress or accomplishment of",-0.125
"stymie, hinder or prevent the progress or accomplishment of",-0.125
"embarrass, hinder or prevent the progress or accomplishment of",-0.125
"servile, relating to or involving slaves or appropriate for slaves or servants",-0.25925925925925924
"dance, move in a graceful and rhythmical way",0.08333333333333333
"want, the state of needing something that is absent or unavailable",-0.5
"deficiency, the state of needing something that is absent or unavailable",-0.5
"lack, the state of needing something that is absent or unavailable",-0.5
"step, move with one's feet in a specific manner",0.16666666666666666
"reconstructed, adapted to social or economic change",0.2916666666666667
"inferior, lower than a given reference point",-0.375
"felonious, involving or being or having the nature of a crime",-0.19047619047619047
"criminal, involving or being or having the nature of a crime",-0.19047619047619047
"extend, reach outward in space",0.09523809523809523
"reach out, reach outward in space",0.09523809523809523
"poke out, reach outward in space",0.09523809523809523
"based, having a base",0.041666666666666664
"steering, the act of setting and holding a course",0.625
"direction, the act of setting and holding a course",0.625
"guidance, the act of setting and holding a course",0.625
"undone, not done",-0.375
"plead, appeal or request earnestly",-0.125
"variation, something a little different from others of the same type",0.037037037037037035
"version, something a little different from others of the same type",0.037037037037037035
"edition, something a little different from others of the same type",0.037037037037037035
"variant, something a little different from others of the same type",0.037037037037037035
"awkward, causing inconvenience",-0.2380952380952381
"proactive, descriptive of any event or stimulus or process that has an effect on events or stimuli or processes that occur subsequently",0.7916666666666666
"queen, become a queen",0.08333333333333333
"disturbingly, in a disturbing manner",0.0
"unknown, not known",-0.1111111111111111
"always, without variation or change, in every case",0.14285714285714285
"invariably, without variation or change, in every case",0.14285714285714285
"constantly, without variation or change, in every case",0.14285714285714285
"consultation, a conference between two or more people to consider a particular question",0.14814814814814814
"job, an object worked on; a result produced by working",0.25
"fervid, characterized by intense emotion",0.4761904761904762
"impassioned, characterized by intense emotion",0.4761904761904762
"perfervid, characterized by intense emotion",0.4761904761904762
"torrid, characterized by intense emotion",0.4761904761904762
"fervent, characterized by intense emotion",0.4761904761904762
"ardent, characterized by intense emotion",0.4761904761904762
"fiery, characterized by intense emotion",0.4761904761904762
"tracked, having tracks",0.041666666666666664
"considered, carefully weighed",0.2916666666666667
"resist, resist immunologically the introduction of some foreign tissue or organ",-0.2857142857142857
"reject, resist immunologically the introduction of some foreign tissue or organ",-0.2857142857142857
"refuse, resist immunologically the introduction of some foreign tissue or organ",-0.2857142857142857
"obscure, not clearly expressed or understood",-0.2916666666666667
"vague, not clearly expressed or understood",-0.2916666666666667
"concrete, capable of being perceived by the senses; not abstract or imaginary",0.0
"pick, provoke",0.25
"run, cover by running; run a certain distance",0.4583333333333333
"about, in rotation or succession",0.0
"charge, an impetuous rush toward someone or something",0.5833333333333334
"yieldingly, in an obedient manner",0.0
"obediently, in an obedient manner",0.0
"thrust, impose urgently, importunately, or inexorably",0.3333333333333333
"force, impose urgently, importunately, or inexorably",0.3333333333333333
"follow, keep under surveillance",0.3333333333333333
"survey, keep under surveillance",0.3333333333333333
"surveil, keep under surveillance",0.3333333333333333
"wise, having or prompted by wisdom or discernment",0.20833333333333334
"fear, a feeling of profound respect for someone or something",-0.4166666666666667
"awe, a feeling of profound respect for someone or something",-0.4166666666666667
"reverence, a feeling of profound respect for someone or something",-0.4166666666666667
"veneration, a feeling of profound respect for someone or something",-0.4166666666666667
"wager, the act of gambling",0.08333333333333333
"bet, the act of gambling",0.08333333333333333
"chance, be the case by chance",0.08333333333333333
"score, the act of scoring in a game or sport",0.5
"evidence, an indication that makes something evident",0.041666666666666664
"situated, situated in a particular spot or position",0.0
"placed, situated in a particular spot or position",0.0
"set, situated in a particular spot or position",0.0
"located, situated in a particular spot or position",0.0
"prance, spring forward on the hind legs",0.16666666666666666
"noticed, being perceived or observed",0.19047619047619047
"floridness, extravagant elaborateness",0.07407407407407407
"flamboyance, extravagant elaborateness",0.07407407407407407
"showiness, extravagant elaborateness",0.07407407407407407
"floridity, extravagant elaborateness",0.07407407407407407
"engage, consume all of one's attention or time",0.25
"absorb, consume all of one's attention or time",0.25
"occupy, consume all of one's attention or time",0.25
"engross, consume all of one's attention or time",0.25
"hostile, impossible to bring into friendly accord",0.25
"vision, the perceptual experience of seeing",0.041666666666666664
"visual sensation, the perceptual experience of seeing",0.041666666666666664
"form, a mold for setting concrete",0.047619047619047616
"bouncing, vigorously healthy",0.125
"learn, impart skills or knowledge to",0.5238095238095238
"teach, impart skills or knowledge to",0.5238095238095238
"instruct, impart skills or knowledge to",0.5238095238095238
"scramble, stir vigorously",0.25
"beat, stir vigorously",0.25
"dull, lacking in liveliness or animation",-0.7037037037037037
"abject, showing humiliation or submissiveness",-0.2916666666666667
"question, a formal proposal for action made to a deliberative assembly for discussion and vote",0.4666666666666666
"motion, a formal proposal for action made to a deliberative assembly for discussion and vote",0.4666666666666666
"wave, signal with the hands or nod",0.25
"beckon, signal with the hands or nod",0.25
"ask, address a question to and expect an answer from",0.4166666666666667
"inquire, address a question to and expect an answer from",0.4166666666666667
"enquire, address a question to and expect an answer from",0.4166666666666667
"distress, cause mental pain to",-0.25
"tension, (physics) a stress that produces an elongation of an elastic physical body",-0.09523809523809523
"aside, placed or kept separate and distinct as for a purpose",0.0
"apart, placed or kept separate and distinct as for a purpose",0.0
"payroll, a list of employees and their salaries",0.0
"paysheet, a list of employees and their salaries",0.0
"thoughtful, having intellectual depth",0.16666666666666666
"fast, quickly or rapidly (often used as a combining form)",0.3333333333333333
"draw, the finish of a contest in which the score is tied and the winner is undecided",-0.041666666666666664
"tie, the finish of a contest in which the score is tied and the winner is undecided",-0.041666666666666664
"standoff, the finish of a contest in which the score is tied and the winner is undecided",-0.041666666666666664
"good, not forged",0.2916666666666667
"honest, not forged",0.2916666666666667
"stretch, increase in quantity or bulk by adding a cheaper substance",0.19047619047619047
"extend, increase in quantity or bulk by adding a cheaper substance",0.19047619047619047
"somehow, in some unspecified way or manner; or by some unspecified means",-0.047619047619047616
"someway, in some unspecified way or manner; or by some unspecified means",-0.047619047619047616
"someways, in some unspecified way or manner; or by some unspecified means",-0.047619047619047616
"trip, cause to stumble",-0.037037037037037035
"trip up, cause to stumble",-0.037037037037037035
"autonomous, existing as an independent entity",0.375
"peculate, appropriate (as property entrusted to one's care) fraudulently to one's own use",-0.16666666666666666
"defalcate, appropriate (as property entrusted to one's care) fraudulently to one's own use",-0.16666666666666666
"misappropriate, appropriate (as property entrusted to one's care) fraudulently to one's own use",-0.16666666666666666
"malversate, appropriate (as property entrusted to one's care) fraudulently to one's own use",-0.16666666666666666
"embezzle, appropriate (as property entrusted to one's care) fraudulently to one's own use",-0.16666666666666666
"set, the act of putting something in position",0.041666666666666664
"tumble, throw together in a confused mass",-0.5
"sharp, having or made by a thin edge or sharp point; suitable for cutting or piercing",0.20833333333333334
"leave, have left or have as a remainder",-0.125
"carry, drink alcohol without showing ill effects",0.125
"hold, drink alcohol without showing ill effects",0.125
"swimmer, a trained athlete who participates in swimming meets",0.19047619047619047
"boost, increase or raise",0.75
"advance, increase or raise",0.75
"supercharge, increase or raise",0.75
"company, a unit of firefighters including their equipment",0.0
"move, move so as to change position, perform a nontranslational motion",0.25
"suppressive, tending to suppress",0.125
"physical, relating to the sciences dealing with matter and energy; especially physics",0.0
"see, perceive (an idea or situation) mentally",0.14285714285714285
"realize, perceive (an idea or situation) mentally",0.14285714285714285
"understand, perceive (an idea or situation) mentally",0.14285714285714285
"realise, perceive (an idea or situation) mentally",0.14285714285714285
"study, learn by reading books",0.5555555555555556
"hit the books, learn by reading books",0.5555555555555556
"weaken, become weaker",-0.7916666666666666
"see, go to see for a social visit",0.16666666666666666
"illuminating, tending to increase knowledge or dissipate ignorance",0.4583333333333333
"enlightening, tending to increase knowledge or dissipate ignorance",0.4583333333333333
"informative, tending to increase knowledge or dissipate ignorance",0.4583333333333333
"flight, an instance of traveling by air",0.125
"flying, an instance of traveling by air",0.125
"move, the act of deciding to do something",0.3333333333333333
"however, by contrast; on the other hand",0.0
"small, (of children and animals) young, immature",-0.125
"little, (of children and animals) young, immature",-0.125
"peak, a brim that projects to the front to shade the eyes",0.0
"bill, a brim that projects to the front to shade the eyes",0.0
"visor, a brim that projects to the front to shade the eyes",0.0
"vizor, a brim that projects to the front to shade the eyes",0.0
"eyeshade, a brim that projects to the front to shade the eyes",0.0
"development, a district that has been developed to serve some purpose",0.13333333333333333
"advisable, worthy of being recommended or suggested; prudent or wise",0.125
"organization, the activity or result of distributing or disposing persons or things properly or methodically",0.3703703703703704
"organisation, the activity or result of distributing or disposing persons or things properly or methodically",0.3703703703703704
"drive, the trait of being highly motivated",0.8571428571428572
"confound, mistake one thing for another",-0.4444444444444444
"confuse, mistake one thing for another",-0.4444444444444444
"turn over, move by turning over or rotating",-0.037037037037037035
"roll, move by turning over or rotating",-0.037037037037037035
"regulation, prescribed by or according to regulation",0.25
"helpless, unable to manage independently",-0.9259259259259259
"run, pursue for food or sport (as of wild animals)",0.5
"hunt, pursue for food or sport (as of wild animals)",0.5
"hunt down, pursue for food or sport (as of wild animals)",0.5
"track down, pursue for food or sport (as of wild animals)",0.5
"loosen, cause to become loose",0.08333333333333333
"undo, cause to become loose",0.08333333333333333
"untie, cause to become loose",0.08333333333333333
"link up, make a logical or causal connection",0.20833333333333334
"connect, make a logical or causal connection",0.20833333333333334
"link, make a logical or causal connection",0.20833333333333334
"tie in, make a logical or causal connection",0.20833333333333334
"relate, make a logical or causal connection",0.20833333333333334
"associate, make a logical or causal connection",0.20833333333333334
"colligate, make a logical or causal connection",0.20833333333333334
"wave, something that rises rapidly",0.0
"free, not limited or hampered; not under compulsion or restraint",0.14814814814814814
"unnatural, not normal; not typical or usual or regular or conforming to a norm",-0.16666666666666666
"abnormal, not normal; not typical or usual or regular or conforming to a norm",-0.16666666666666666
"dump, sever all ties with, usually unceremoniously or irresponsibly",-0.375
"ditch, sever all ties with, usually unceremoniously or irresponsibly",-0.375
"professorial, relating to or characteristic of professors",0.16666666666666666
"provoking, causing or tending to cause anger or resentment",-0.16666666666666666
"agitative, causing or tending to cause anger or resentment",-0.16666666666666666
"agitating, causing or tending to cause anger or resentment",-0.16666666666666666
"unbroken, not broken; whole and intact; in one piece",0.047619047619047616
"tenure, give life-time employment to",0.125
"ready, mentally disposed",0.2380952380952381
"get, cause to move; cause to be in a certain position or condition",0.047619047619047616
"have, cause to move; cause to be in a certain position or condition",0.047619047619047616
"let, cause to move; cause to be in a certain position or condition",0.047619047619047616
"pitiful, inspiring mixed contempt and pity",-0.8571428571428572
"pathetic, inspiring mixed contempt and pity",-0.8571428571428572
"pitiable, inspiring mixed contempt and pity",-0.8571428571428572
"brainchild, a product of your creative thinking and work",0.16666666666666666
"inspiration, a product of your creative thinking and work",0.16666666666666666
"refer, send or direct for treatment, information, or a decision",0.25
"amateur, engaged in as a pastime",0.0
"recreational, engaged in as a pastime",0.0
"unpaid, engaged in as a pastime",0.0
"otherwise, in another and different manner",-0.16666666666666666
"differently, in another and different manner",-0.16666666666666666
"education, the gradual process of acquiring knowledge",0.375
"drift, drive slowly and far afield for grazing",-0.16666666666666666
"energy, any source of usable power",0.16666666666666666
"fire, intense adverse criticism",0.4166666666666667
"flak, intense adverse criticism",0.4166666666666667
"flack, intense adverse criticism",0.4166666666666667
"attack, intense adverse criticism",0.4166666666666667
"blast, intense adverse criticism",0.4166666666666667
"stir up, arouse or excite feelings and passions",0.4583333333333333
"heat, arouse or excite feelings and passions",0.4583333333333333
"ignite, arouse or excite feelings and passions",0.4583333333333333
"inflame, arouse or excite feelings and passions",0.4583333333333333
"wake, arouse or excite feelings and passions",0.4583333333333333
"fire up, arouse or excite feelings and passions",0.4583333333333333
"high, standing above others in quality or position",0.40740740740740744
"eminent, standing above others in quality or position",0.40740740740740744
"make, appear to begin an activity",0.19047619047619047
"fail, disappoint, prove undependable to; abandon, forsake",-0.4583333333333333
"betray, disappoint, prove undependable to; abandon, forsake",-0.4583333333333333
"inquire, conduct an inquiry or investigation of",0.38095238095238093
"enquire, conduct an inquiry or investigation of",0.38095238095238093
"investigate, conduct an inquiry or investigation of",0.38095238095238093
"market, buy household supplies",0.041666666666666664
"unwanted, not wanted; not needed",-0.25
"age, a late time of life",-0.041666666666666664
"old age, a late time of life",-0.041666666666666664
"years, a late time of life",-0.041666666666666664
"eld, a late time of life",-0.041666666666666664
"geezerhood, a late time of life",-0.041666666666666664
"ace, score an ace against",0.48148148148148145
"hostile, troops belonging to the enemy's military forces",0.09523809523809523
"turn, accomplish by rotating",0.16666666666666666
"fall, a movement downward",0.0
"hair, filamentous hairlike growth on a plant",0.0
"fuzz, filamentous hairlike growth on a plant",0.0
"tomentum, filamentous hairlike growth on a plant",0.0
"find, succeed in reaching; arrive at",0.20833333333333334
"account, a statement that makes something comprehensible by describing the relevant structure or operation or circumstances etc.",-0.07407407407407407
"explanation, a statement that makes something comprehensible by describing the relevant structure or operation or circumstances etc.",-0.07407407407407407
"degree, an award conferred by a college or university signifying that the recipient has satisfactorily completed a course of study",0.125
"academic degree, an award conferred by a college or university signifying that the recipient has satisfactorily completed a course of study",0.125
"heavy, lacking lightness or liveliness",-0.3333333333333333
"leaden, lacking lightness or liveliness",-0.3333333333333333
"luck, an unknown and unpredictable phenomenon that leads to a favorable outcome",0.0
"fortune, an unknown and unpredictable phenomenon that leads to a favorable outcome",0.0
"muscle, a bully employed as a thug or bodyguard",0.25
"muscleman, a bully employed as a thug or bodyguard",0.25
"take out, remove, usually with some force or effort; also used in an abstract sense",0.3333333333333333
"extract, remove, usually with some force or effort; also used in an abstract sense",0.3333333333333333
"pull up, remove, usually with some force or effort; also used in an abstract sense",0.3333333333333333
"pull out, remove, usually with some force or effort; also used in an abstract sense",0.3333333333333333
"pull, remove, usually with some force or effort; also used in an abstract sense",0.3333333333333333
"rip out, remove, usually with some force or effort; also used in an abstract sense",0.3333333333333333
"tear out, remove, usually with some force or effort; also used in an abstract sense",0.3333333333333333
"draw out, remove, usually with some force or effort; also used in an abstract sense",0.3333333333333333
"wish, the particular preference that you have",0.125
"hollow, devoid of significance or force",-0.375
"vacuous, devoid of significance or force",-0.375
"empty, devoid of significance or force",-0.375
"decisively, with finality; conclusively",0.625
"large, having broad power and range and scope",0.16666666666666666
"inevitable, incapable of being avoided or prevented",-0.2380952380952381
"administer, direct the taking of",0.3333333333333333
"beaten, formed or made thin by hammering",0.041666666666666664
"decision, a position or opinion or judgment reached after consideration",0.3333333333333333
"determination, a position or opinion or judgment reached after consideration",0.3333333333333333
"conclusion, a position or opinion or judgment reached after consideration",0.3333333333333333
"tutorial, of or relating to tutors or tutoring",0.25
"visiting, the activity of making visits",0.14814814814814814
"operating, involved in a kind of operation",0.041666666666666664
"technical, characterizing or showing skill in or specialized knowledge of applied arts and sciences",0.4166666666666667
"specific, relating to or distinguishing or constituting a taxonomic species",0.0
"dishonorably, in a dishonorable manner",-0.40740740740740744
"entitlement, right granted by law or contract (especially a right to benefits)",0.3333333333333333
"appreciative, having or showing appreciation or a favorable critical judgment or opinion",0.19047619047619047
"juridical, relating to the administration of justice or the function of a judge",0.25
"juridic, relating to the administration of justice or the function of a judge",0.25
"judicial, relating to the administration of justice or the function of a judge",0.25
"absurd, inconsistent with reason or logic or common sense",-0.041666666666666664
"mind, attention",-0.08333333333333333
"sensitivity, the ability to respond to physical stimuli or to register small physical amounts or differences",0.08333333333333333
"sensitiveness, the ability to respond to physical stimuli or to register small physical amounts or differences",0.08333333333333333
"transpose, exchange positions without a change in value",0.037037037037037035
"commute, exchange positions without a change in value",0.037037037037037035
"play, pretend to have certain qualities or state of mind",0.20833333333333334
"act as, pretend to have certain qualities or state of mind",0.20833333333333334
"act, pretend to have certain qualities or state of mind",0.20833333333333334
"pick, a thin sharp implement used for removing unwanted material",0.0
"predilection, a predisposition in favor of something",0.20833333333333334
"preference, a predisposition in favor of something",0.20833333333333334
"orientation, a predisposition in favor of something",0.20833333333333334
"steady, securely in position; not shaky",0.4166666666666667
"horror, something that inspires horror; something horrible",-0.14285714285714285
"defined, clearly characterized or delimited",0.2380952380952381
"low, subdued or brought low in condition or status",-0.7916666666666666
"humbled, subdued or brought low in condition or status",-0.7916666666666666
"crushed, subdued or brought low in condition or status",-0.7916666666666666
"broken, subdued or brought low in condition or status",-0.7916666666666666
"humiliated, subdued or brought low in condition or status",-0.7916666666666666
"trusted, (of persons) worthy of trust or confidence",0.08333333333333333
"sure, (of persons) worthy of trust or confidence",0.08333333333333333
"prize, something given for victory or superiority in a contest or competition or for winning a lottery",0.25
"award, something given for victory or superiority in a contest or competition or for winning a lottery",0.25
"termination, something that results",0.07407407407407407
"result, something that results",0.07407407407407407
"outcome, something that results",0.07407407407407407
"resultant, something that results",0.07407407407407407
"final result, something that results",0.07407407407407407
"dinky, small and unimpressive",-0.20833333333333334
"insignificant, small and unimpressive",-0.20833333333333334
"assume, take on a certain form, attribute, or aspect",0.16666666666666666
"take, take on a certain form, attribute, or aspect",0.16666666666666666
"acquire, take on a certain form, attribute, or aspect",0.16666666666666666
"adopt, take on a certain form, attribute, or aspect",0.16666666666666666
"take on, take on a certain form, attribute, or aspect",0.16666666666666666
"poignant, arousing affect",0.0
"affecting, arousing affect",0.0
"touching, arousing affect",0.0
"published, formally made public",0.1851851851851852
"promulgated, formally made public",0.1851851851851852
"work, move in an agitated manner",0.16666666666666666
"welfare, governmental provision of economic assistance to persons in need",0.0
"public assistance, governmental provision of economic assistance to persons in need",0.0
"social welfare, governmental provision of economic assistance to persons in need",0.0
"overwhelming, very strong; urgently felt",0.2916666666666667
"consuming, very strong; urgently felt",0.2916666666666667
"made, produced by a manufacturing process",0.14285714285714285
"authority, an authoritative written work",0.125
"corruption, destroying someone's (or some group's) honesty or loyalty; undermining moral integrity",-0.4761904761904762
"subversion, destroying someone's (or some group's) honesty or loyalty; undermining moral integrity",-0.4761904761904762
"venturesome, disposed to venture or take risks",0.7777777777777778
"audacious, disposed to venture or take risks",0.7777777777777778
"venturous, disposed to venture or take risks",0.7777777777777778
"daring, disposed to venture or take risks",0.7777777777777778
"rage, violent state of the elements",0.20833333333333334
"hang, a special way of doing something",0.047619047619047616
"bent, a special way of doing something",0.047619047619047616
"knack, a special way of doing something",0.047619047619047616
"sinking, a slow fall or decline (as for lack of strength)",-0.5416666666666666
"operative, effective; producing a desired effect",0.25
"cognisant, (sometimes followed by `of') having or showing knowledge or understanding or realization or perception",0.3333333333333333
"aware, (sometimes followed by `of') having or showing knowledge or understanding or realization or perception",0.3333333333333333
"cognizant, (sometimes followed by `of') having or showing knowledge or understanding or realization or perception",0.3333333333333333
"design, conceive or fashion in the mind; invent",0.25
"step, furnish with steps",0.047619047619047616
"computerize, provide with computers",0.09523809523809523
"computerise, provide with computers",0.09523809523809523
"analyse, break down into components or essential features",0.4285714285714286
"analyze, break down into components or essential features",0.4285714285714286
"staple, necessary or important, especially regarding food or commodities",0.0
"replace, put something back where it belongs",0.19047619047619047
"put back, put something back where it belongs",0.19047619047619047
"line, a connected series of events or actions or developments",0.20833333333333334
"course, a connected series of events or actions or developments",0.20833333333333334
"startup, the act of setting in operation",0.2916666666666667
"order, make a request for something",0.25
"asserted, confidently declared to be so",0.6666666666666666
"fall, fall or flow in a certain way",-0.20833333333333334
"hang, fall or flow in a certain way",-0.20833333333333334
"flow, fall or flow in a certain way",-0.20833333333333334
"dull, blunted in responsiveness or sensibility",-0.4583333333333333
"dishonorably, with dishonor",-0.6190476190476191
"caste, social status or position conferred by a system based on class",0.041666666666666664
"make, reach a destination, either real or abstract",0.4166666666666667
"hit, reach a destination, either real or abstract",0.4166666666666667
"reach, reach a destination, either real or abstract",0.4166666666666667
"arrive at, reach a destination, either real or abstract",0.4166666666666667
"gain, reach a destination, either real or abstract",0.4166666666666667
"attain, reach a destination, either real or abstract",0.4166666666666667
"dip, appear to move downward",-0.1111111111111111
"sink, appear to move downward",-0.1111111111111111
"undecided, not yet having made a commitment",-0.6190476190476191
"testimony, an assertion offering firsthand authentication of a fact",0.0
"permissible, that may be permitted especially as according to rule",-0.08333333333333333
"allowable, that may be permitted especially as according to rule",-0.08333333333333333
"go, be sounded, played, or expressed",0.0
"command, demand as one's due",0.5833333333333334
"administration, the tenure of a president",0.14285714285714285
"presidency, the tenure of a president",0.14285714285714285
"presidential term, the tenure of a president",0.14285714285714285
"execute, murder in a planned fashion",0.16666666666666666
"answer, understand the meaning of",0.20833333333333334
"resolve, understand the meaning of",0.20833333333333334
"think, imagine or visualize",0.16666666666666666
"cast, move about aimlessly or without any destination, often in search of food or employment",-0.041666666666666664
"range, move about aimlessly or without any destination, often in search of food or employment",-0.041666666666666664
"drift, move about aimlessly or without any destination, often in search of food or employment",-0.041666666666666664
"roll, move about aimlessly or without any destination, often in search of food or employment",-0.041666666666666664
"ramble, move about aimlessly or without any destination, often in search of food or employment",-0.041666666666666664
"roam, move about aimlessly or without any destination, often in search of food or employment",-0.041666666666666664
"wander, move about aimlessly or without any destination, often in search of food or employment",-0.041666666666666664
"vagabond, move about aimlessly or without any destination, often in search of food or employment",-0.041666666666666664
"stray, move about aimlessly or without any destination, often in search of food or employment",-0.041666666666666664
"tramp, move about aimlessly or without any destination, often in search of food or employment",-0.041666666666666664
"rove, move about aimlessly or without any destination, often in search of food or employment",-0.041666666666666664
"swan, move about aimlessly or without any destination, often in search of food or employment",-0.041666666666666664
"increment, the amount by which something increases",0.16666666666666666
"increase, the amount by which something increases",0.16666666666666666
"drive, move into a desired direction of discourse",0.5
"get, move into a desired direction of discourse",0.5
"aim, move into a desired direction of discourse",0.5
"set, a relatively permanent inclination to react in a particular way",0.16666666666666666
"bent, a relatively permanent inclination to react in a particular way",0.16666666666666666
"little, limited or below average in number or quantity or magnitude or extent",-0.08333333333333333
"small, limited or below average in number or quantity or magnitude or extent",-0.08333333333333333
"find, discover or determine the existence, presence, or fact of by perception with the eyes",0.09523809523809523
"observe, discover or determine the existence, presence, or fact of by perception with the eyes",0.09523809523809523
"discover, discover or determine the existence, presence, or fact of by perception with the eyes",0.09523809523809523
"detect, discover or determine the existence, presence, or fact of by perception with the eyes",0.09523809523809523
"notice, discover or determine the existence, presence, or fact of by perception with the eyes",0.09523809523809523
"withdraw, break from a meeting or gathering",-0.2380952380952381
"retire, break from a meeting or gathering",-0.2380952380952381
"adjourn, break from a meeting or gathering",-0.2380952380952381
"turn out, be shown or be found to be",0.2857142857142857
"turn up, be shown or be found to be",0.2857142857142857
"prove, be shown or be found to be",0.2857142857142857
"drop, pay out",0.037037037037037035
"spend, pay out",0.037037037037037035
"expend, pay out",0.037037037037037035
"extend, extend in scope or range or area",0.4166666666666667
"broaden, extend in scope or range or area",0.4166666666666667
"widen, extend in scope or range or area",0.4166666666666667
"mind, be offended or bothered by; take offense with, be bothered by",-0.041666666666666664
"score, grounds",-0.041666666666666664
"account, grounds",-0.041666666666666664
"strain, become stretched or tense or taut",-0.2916666666666667
"tense, become stretched or tense or taut",-0.2916666666666667
"conclude, bring to a close",0.2857142857142857
"downsize, design or manufacture in a smaller size",0.0
"approved, established by authority; given authoritative approval",0.2222222222222222
"sanctioned, established by authority; given authoritative approval",0.2222222222222222
"strong, not faint or feeble",0.4166666666666667
"mastery, power to dominate or defeat",0.7916666666666666
"domination, power to dominate or defeat",0.7916666666666666
"supremacy, power to dominate or defeat",0.7916666666666666
"responsibleness, a form of trustworthiness; the trait of being answerable to someone for something or being responsible for one's conduct",0.38095238095238093
"responsibility, a form of trustworthiness; the trait of being answerable to someone for something or being responsible for one's conduct",0.38095238095238093
"appear, (of a proposition) seem to be true, probable, or apparent",0.0
"seem, (of a proposition) seem to be true, probable, or apparent",0.0
"routine, found in the ordinary course of events",-0.25
"workaday, found in the ordinary course of events",-0.25
"everyday, found in the ordinary course of events",-0.25
"mundane, found in the ordinary course of events",-0.25
"unremarkable, found in the ordinary course of events",-0.25
"quotidian, found in the ordinary course of events",-0.25
"trade, do business; offer for sale as for one's livelihood",0.20833333333333334
"sell, do business; offer for sale as for one's livelihood",0.20833333333333334
"deal, do business; offer for sale as for one's livelihood",0.20833333333333334
"helplessly, in a helpless manner",-0.75
"impotently, in a helpless manner",-0.75
"appreciate, be fully aware of; realize fully",0.4583333333333333
"take account, be fully aware of; realize fully",0.4583333333333333
"reorganized, organized again",0.2962962962962963
"reorganised, organized again",0.2962962962962963
"inefficient, lacking the ability or skill to perform effectively; inadequate",-0.6666666666666666
"ineffective, lacking the ability or skill to perform effectively; inadequate",-0.6666666666666666
"perception, a way of conceiving something",0.20833333333333334
"order, (often plural) a command given by a superior (e.g., a military or law enforcement officer) that must be obeyed",0.4166666666666667
"pay, bear (a cost or penalty), in recompense for some action",0.14285714285714285
"superstitious, showing ignorance of the laws of nature and faith in magic or chance",-0.2857142857142857
"shade, a position of relative inferiority",-0.2916666666666667
"lease, let for money",0.047619047619047616
"rent, let for money",0.047619047619047616
"go back, regain a former condition after a financial loss",-0.041666666666666664
"recuperate, regain a former condition after a financial loss",-0.041666666666666664
"recover, regain a former condition after a financial loss",-0.041666666666666664
"acknowledged, recognized or made known or admitted",0.25925925925925924
"owner, a person who owns something",0.20833333333333334
"possessor, a person who owns something",0.20833333333333334
"unwieldy, difficult to work or manipulate",-0.40740740740740744
"trounce, come out better in a competition, race, or conflict",0.20833333333333334
"crush, come out better in a competition, race, or conflict",0.20833333333333334
"beat, come out better in a competition, race, or conflict",0.20833333333333334
"shell, come out better in a competition, race, or conflict",0.20833333333333334
"beat out, come out better in a competition, race, or conflict",0.20833333333333334
"vanquish, come out better in a competition, race, or conflict",0.20833333333333334
"effect, (of a law) having legal validity",0.3333333333333333
"force, (of a law) having legal validity",0.3333333333333333
"inducement, act of bringing about a desired result",0.2916666666666667
"inducing, act of bringing about a desired result",0.2916666666666667
"tactical, of or pertaining to tactic or tactics",0.3333333333333333
"circulate, move through a space, circuit or system, returning to the starting point",0.16666666666666666
"confirming, indicating existence or presence of a suspected condition or pathogen",0.2857142857142857
"positive, indicating existence or presence of a suspected condition or pathogen",0.2857142857142857
"work, behave in a certain way when handled",0.1111111111111111
"absorb, take up, as of debts or payments",0.041666666666666664
"take over, take up, as of debts or payments",0.041666666666666664
"hardheaded, guided by practical experience and observation rather than theory",0.5416666666666666
"pragmatic, guided by practical experience and observation rather than theory",0.5416666666666666
"hard-nosed, guided by practical experience and observation rather than theory",0.5416666666666666
"practical, guided by practical experience and observation rather than theory",0.5416666666666666
"supine, passive as a result of indolence or indifference",-0.3333333333333333
"action, a military engagement",0.5
"military action, a military engagement",0.5
"disjointed, separated at the joint",-0.2916666666666667
"dislocated, separated at the joint",-0.2916666666666667
"separated, separated at the joint",-0.2916666666666667
"pure, without qualification; used informally as (often pejorative) intensifiers",-0.20833333333333334
