"text","target"
"belligerent (or warring) nations",0.2777777777777778
"vulnerable parts of the body",-0.5151515151515151
"advanced societies",0.48148148148148145
"an advanced country technologically",0.48148148148148145
"he treated his parents thoughtlessly",-0.5
"heir to a lordly fortune",0.0
"of august lineage",0.0
"regulate the temperature",0.3666666666666667
"modulate the pitch",0.3666666666666667
"they made a tour of Civil War battlefields",0.0
"She didn't touch her food all night",-0.03333333333333333
"she endured the stresses and strains of life",-0.38095238095238093
"he presided over the economy during the period of the greatest stress and danger",-0.38095238095238093
"She knows how to knit",0.3333333333333333
"Does your husband know how to cook?",0.3333333333333333
"he retired from life when his wife died",-0.6296296296296297
"he still remembers their meeting in Paris",-0.030303030303030304
"there was a brief encounter in the hallway",-0.030303030303030304
"The stitches of the hem worked loose after she wore the skirt many times",0.20833333333333334
"spoke with a unique accent",0.24242424242424243
"had unique ability in raising funds",0.24242424242424243
"a frankness unique in literature",0.24242424242424243
"a unique dining experience",0.24242424242424243
"essential tools and materials",0.3703703703703704
"funds essential to the completion of the project",0.3703703703703704
"an indispensable worker",0.3703703703703704
"either too unsophisticated or too honest to promise more than he could deliver",-0.3
"this helplessly unworldly woman",-0.3
"the influence of mechanical action",0.5833333333333334
"the economically ascendant class",0.7333333333333334
"D-day is considered the dominating event of the war in Europe",0.7333333333333334
"a clear view",0.1851851851851852
"a clear path to victory",0.1851851851851852
"open waters",0.1851851851851852
"the open countryside",0.1851851851851852
"he felt that his entire life had been a failure",-0.7142857142857143
"that year there was a crop failure",-0.7142857142857143
"the bonds were transmitted by carrier",0.07407407407407407
"her victory was quite something",0.05555555555555555
"she's quite a girl",0.05555555555555555
"quite a film",0.05555555555555555
"quite a walk",0.05555555555555555
"we've had quite an afternoon",0.05555555555555555
"a man of resource",0.6
"felt abashed at the extravagant praise",-0.43333333333333335
"chagrined at the poor sales of his book",-0.43333333333333335
"was embarrassed by her child's tantrums",-0.43333333333333335
"the sophomore class",0.0
"his sophomore year",0.0
"social groups form everywhere",0.3636363636363636
"They formed a company",0.3636363636363636
"the behavior of small particles can be studied in experiments",0.1111111111111111
"We rotate the lead soprano every night",0.12121212121212122
"I've been sorely tried by these students",-0.3636363636363636
"he answered her impatiently",-0.09523809523809523
"bring charges",0.2962962962962963
"institute proceedings",0.2962962962962963
"our parents represented to us the need for more caution",0.25925925925925924
"his business with the cane was hilarious",0.0
"an acute observer of politics and politicians",0.39999999999999997
"incisive comments",0.39999999999999997
"icy knifelike reasoning",0.39999999999999997
"as sharp and incisive as the stroke of a fang",0.39999999999999997
"penetrating insight",0.39999999999999997
"frequent penetrative observations",0.39999999999999997
"the industrial revolution was also a cultural revolution",0.40740740740740744
"The party recruited many new members",0.3
"he prepared his presentation carefully in advance",0.12121212121212122
"he considered misrule a justification for revolution",0.16666666666666666
"I like to look ahead in imagination to what the future may bring",0.3333333333333333
"I look forward to seeing you",0.3333333333333333
"We played hockey all afternoon",0.3333333333333333
"play cards",0.3333333333333333
"Pele played for the Brazilian teams in many important matches",0.3333333333333333
"His body strengthened",0.375
"he answered very indirectly",-0.39999999999999997
"the ball rolled across the green and into the bunker",0.0
"She caught her son eating candy",0.21212121212121213
"She was caught shoplifting",0.21212121212121213
"they will cut round stock to 1-inch diameter",0.0
"three-ply cord",0.0
"four-ply yarn",0.0
"the most sought-after item was the silver candelabrum",0.25
"My husband and I like to dance at home to the radio",0.3
"catch fire",0.03333333333333333
"catch the mood",0.03333333333333333
"business brisked up",0.3
"fertile farmland",0.3636363636363636
"a fat land",0.3636363636363636
"a productive vineyard",0.3636363636363636
"rich soil",0.3636363636363636
"the executive branch",0.2962962962962963
"discriminate judgments",0.08333333333333333
"discriminate people",0.08333333333333333
"How fast does your new car go?",0.45454545454545453
"We travelled from Rome to Naples by bus",0.45454545454545453
"The policemen went from door to door looking for the suspect",0.45454545454545453
"The soldiers moved towards the city in an attempt to take it before night fell",0.45454545454545453
"news travelled fast",0.45454545454545453
"Play the races",0.125
"play the casinos in Trouville",0.125
"before they publish any book they try to determine the size of the market for it",0.07407407407407407
"vast unexploited (or undeveloped) natural resources",-0.3333333333333333
"taxes on undeveloped lots are low",-0.3333333333333333
"He owns three houses in Florida",0.1851851851851852
"How many cars does she have?",0.1851851851851852
"clandestine intelligence operations",0.2222222222222222
"cloak-and-dagger activities behind enemy lines",0.2222222222222222
"hole-and-corner intrigue",0.2222222222222222
"secret missions",0.2222222222222222
"a secret agent",0.2222222222222222
"secret sales of arms",0.2222222222222222
"surreptitious mobilization of troops",0.2222222222222222
"an undercover investigation",0.2222222222222222
"underground resistance",0.2222222222222222
"he determined the upper bound with Descartes' rule of signs",-0.07407407407407407
"he gave us a general formula for attacking polynomials",-0.07407407407407407
"we watched the stock market nervously",-0.4444444444444444
"his threat to kill me was quite explicit",-0.0909090909090909
"payments fall on the 1st of the month",-0.08333333333333333
"capital A",0.08333333333333333
"great A",0.08333333333333333
"many medieval manuscripts are in majuscule script",0.08333333333333333
"Andrew Jackson expanded the power of the presidency beyond what was customary before his time",0.3
"blind hatred",-0.1851851851851852
"blind faith",-0.1851851851851852
"unreasoning panic",-0.1851851851851852
"he persisted to call me every night",0.6296296296296297
"The child persisted and kept asking questions",0.6296296296296297
"The chemist shook the flask vigorously",0.13333333333333333
"My hands were shaking",0.13333333333333333
"he has a nose for good deals",0.2962962962962963
"irrational fears",-0.4444444444444444
"irrational animals",-0.4444444444444444
"he sliced his drive out of bounds",0.43333333333333335
"my throat feels bad",-0.2222222222222222
"she felt bad all over",-0.2222222222222222
"he was feeling tough after a restless night",-0.2222222222222222
"his long commitment to public service",0.3666666666666667
"they felt no loyalty to a losing team",0.3666666666666667
"where others had failed he had gloriously succeeded",0.6666666666666666
"the tournament was won by a late qualifier",0.0
"they had brandy in the library",0.0
"Don't touch my CDs!",-0.06666666666666667
"practice safe sex",0.7083333333333334
"commit a random act of kindness",0.7083333333333334
"we must look at the facts objectively",0.20833333333333334
"This plant can be referred to a known species",0.06666666666666667
"he holds the portfolio for foreign affairs",0.0
"I feel that he doesn't like me",0.20833333333333334
"I find him to be obnoxious",0.20833333333333334
"I found the movie rather entertaining",0.20833333333333334
"the children explored each other's bodies by playing the game of doctor",0.030303030303030304
"the power of its engine determines its operation",0.3333333333333333
"the plane's operation in high winds",0.3333333333333333
"they compared the cooking performance of each oven",0.3333333333333333
"the jet's performance conformed to high standards",0.3333333333333333
"childlike charm",-0.047619047619047616
"The water had to be cleared through filtering",-0.07407407407407407
"We rotate the crops so as to maximize the use of the soil",0.13333333333333333
"the sun sets early these days",-0.06666666666666667
"the bond is subject to taxation",-0.25925925925925924
"he is subject to fits of depression",-0.25925925925925924
"He cannot carry a tune",0.13333333333333333
"she got a bargain at the auction",0.07407407407407407
"the stock was a real buy at that price",0.07407407407407407
"deal fairly with one another",0.19999999999999998
"budgetary considerations",0.06666666666666667
"he got a phone call from his lawyer that tensed him up",-0.26666666666666666
"the ideas incorporated in his revised manuscript",0.13333333333333333
"discriminative censure",0.1818181818181818
"a biography ...appreciative and yet judicial in purpose",0.1818181818181818
"she must be somewhere",-0.06060606060606061
"he was scared witless",-0.48148148148148145
"the students were bored shitless",-0.48148148148148145
"the news was eagerly awaited",0.39999999999999997
"absolute freedom",-0.06666666666666667
"an absolute dimwit",-0.06666666666666667
"a downright lie",-0.06666666666666667
"out-and-out mayhem",-0.06666666666666667
"an out-and-out lie",-0.06666666666666667
"a rank outsider",-0.06666666666666667
"many right-down vices",-0.06666666666666667
"got the job through sheer persistence",-0.06666666666666667
"sheer stupidity",-0.06666666666666667
"We credit your account with $100",0.25925925925925924
"She threw the flashlight beam into the corner",0.21212121212121213
"The setting sun threw long shadows",0.21212121212121213
"cast a spell",0.21212121212121213
"cast a warm light",0.21212121212121213
"I will always be there to help you",0.1111111111111111
"always arrives on time",0.1111111111111111
"there is always some pollution in the air",0.1111111111111111
"ever hoping to strike it rich",0.1111111111111111
"ever busy",0.1111111111111111
"a futile effort",-0.7272727272727272
"the therapy was ineffectual",-0.7272727272727272
"an otiose undertaking",-0.7272727272727272
"an unavailing attempt",-0.7272727272727272
"an economical meal",0.03333333333333333
"an economical shopper",0.03333333333333333
"a frugal farmer",0.03333333333333333
"a frugal lunch",0.03333333333333333
"a sparing father and a spending son",0.03333333333333333
"sparing in their use of heat and light",0.03333333333333333
"stinting in bestowing gifts",0.03333333333333333
"`scotch' is used only informally",0.03333333333333333
"painting and the related arts",0.0
"school-related activities",0.0
"related to micelle formation is the...ability of detergent actives to congregate at oil-water interfaces",0.0
"don't be greedy with the cookies",-0.125
"the expansion of (a+b)^2 is a^2 + 2ab + b^2",0.0909090909090909
"they carried a vast inventory of hardware",0.13333333333333333
"they stopped selling in exact sizes in order to reduce inventory",0.13333333333333333
"were indefinite about their plans",-0.3703703703703704
"plans are indefinite",-0.3703703703703704
"bottom member of the class",-0.5454545454545455
"rules with specific application",0.06666666666666667
"demands specific to the job",0.06666666666666667
"a specific and detailed account of the accident",0.06666666666666667
"it was a hard sell",0.12121212121212122
"She ended their friendship when she found out that he had once been convicted of a crime",0.15151515151515152
"The attack on Poland terminated the relatively peaceful period after WW I",0.15151515151515152
"She mastered Japanese in less than two years",0.7999999999999999
"the reporter had two sources for the story",0.047619047619047616
"the problems at the end of the chapter demonstrated the mathematical processes involved in the derivation",0.041666666666666664
"they were learning the basic operations of arithmetic",0.041666666666666664
"the children returned from the seashore with their shells and other treasures",0.07407407407407407
"everyone trusted him with their confidences",0.30303030303030304
"the priest could not reveal her confidences",0.30303030303030304
"distressing (or disturbing) news",-0.5333333333333333
"lived in heroic if something distressful isolation",-0.5333333333333333
"a disturbing amount of crime",-0.5333333333333333
"a revelation that was most perturbing",-0.5333333333333333
"a new and troubling thought",-0.5333333333333333
"in a particularly worrisome predicament",-0.5333333333333333
"a worrying situation",-0.5333333333333333
"a worrying time",-0.5333333333333333
"I promise you my best effort",0.3703703703703704
"The meeting between the two Presidents had been carefully choreographed",0.3333333333333333
"a revised edition",0.27272727272727276
"a problem consisting of two separate issues",-0.1111111111111111
"they went their separate ways",-0.1111111111111111
"formed a separate church",-0.1111111111111111
"unemployed workers marched on the capital",-0.24242424242424243
"Have you memorized your lines for the play yet?",0.2333333333333333
"We escaped to our summer house for a few days",0.14814814814814814
"The president of the company never manages to get away during the summer",0.14814814814814814
"he was a god among men",0.3666666666666667
"his hard work soon attracted the teacher's notice",0.26666666666666666
"The dentist dislodged the piece of food that had been stuck under my gums",0.43333333333333335
"He finally could free the legs of the earthquake victim who was buried in the rubble",0.43333333333333335
"felt a cap",0.0
"increasing prices",0.40740740740740744
"What is the meaning of this proverb?",0.06060606060606061
"he can do it from memory",0.037037037037037035
"he enjoyed remembering his father",0.037037037037037035
"a homeless was found murdered in Central Park",-0.1111111111111111
"an owl's versatile toe can move backward and forward",0.25925925925925924
"an insect's versatile antennae can move up and down or laterally",0.25925925925925924
"a versatile anther of a flower moves freely in the wind",0.25925925925925924
"his loss of credibility led to his resignation",-0.39999999999999997
"losing him is no great deprivation",-0.39999999999999997
"bad luck caused his downfall",0.0
"we ran into each other by pure chance",0.0
"salvation by deeds",0.21212121212121213
"the reward for good works",0.21212121212121213
"the working population",0.5185185185185185
"the ratio of working men to unemployed",0.5185185185185185
"a working mother",0.5185185185185185
"robots can be on the job day and night",0.5185185185185185
"a loose interpretation of what she had been told",-0.08333333333333333
"a free translation of the poem",-0.08333333333333333
"self-knowledge",0.12121212121212122
"self-proclaimed",0.12121212121212122
"self-induced",0.12121212121212122
"the painting featured freely brushed strokes",0.14814814814814814
"they admired his performance under stress",0.5333333333333333
"when Roger Maris powered four home runs in one game his performance merits awe",0.5333333333333333
"now I am a made man forever",0.40740740740740744
"on a clear day",0.08333333333333333
"blunt talking and straight shooting",0.0
"a blunt New England farmer",0.0
"I gave them my candid opinion",0.0
"forthright criticism",0.0
"a forthright approach to the problem",0.0
"tell me what you think--and you may just as well be frank",0.0
"it is possible to be outspoken without being rude",0.0
"plainspoken and to the point",0.0
"a point-blank accusation",0.0
"he was resigned to a life of dishonor",-0.4666666666666666
"edit film",0.14814814814814814
"cut recording tape",0.14814814814814814
"variation in the ascertained flux depends on a number of factors",0.3333333333333333
"the discovered behavior norms",0.3333333333333333
"discovered differences in achievement",0.3333333333333333
"no explanation for the observed phenomena",0.3333333333333333
"a meaningful explanation",0.2916666666666667
"a meaningful discussion",0.2916666666666667
"a meaningful pause",0.2916666666666667
"a center of manufacturing excellence",0.40740740740740744
"the use of herbs is one of the excellencies of French cuisine",0.40740740740740744
"We ferment the grapes for a very long time to achieve high alcohol content",0.3333333333333333
"The vintner worked the wine in big oak vats",0.3333333333333333
"We must retrain the linguists who cannot find employment",0.25925925925925924
"archaic forms of life",-0.20833333333333334
"primitive mammals",-0.20833333333333334
"the okapi is a short-necked primitive cousin of the giraffe",-0.20833333333333334
"the girl felt motherly and useful",0.5
"a useful job",0.5
"a useful member of society",0.5
"the rifle had been fitted with a special stock",0.0
"a desperate illness",-0.3333333333333333
"on all fronts the Allies were in a desperate situation due to lack of materiel",-0.3333333333333333
"a dire emergency",-0.3333333333333333
"The King will read the proclamation at noon",0.027777777777777776
"The participants in the experiment were drawn from a representative population",0.1111111111111111
"The two proposals conflict!",-0.30303030303030304
"sketch the outline of the book",0.2962962962962963
"outline his ideas",0.2962962962962963
"it would require a drastic revision of his opinion",0.08333333333333333
"I have to catch a train at 7 o'clock",0.2333333333333333
"he checked the direction and velocity of the wind",0.037037037037037035
"a sterile ideology lacking in originality",-0.5757575757575758
"unimaginative development of a musical theme",-0.5757575757575758
"uninspired writing",-0.5757575757575758
"shade the meaning",-0.1851851851851852
"there is reason to believe he is lying",-0.037037037037037035
"a minor share of the profits",-0.16666666666666666
"Ursa Minor",-0.16666666666666666
"every third seat",0.0
"every two hours",0.0
"He had to appear in court last month",0.06060606060606061
"She appeared on several charges of theft",0.06060606060606061
"I attacked the problem as soon as I got out of bed",0.7575757575757577
"soft light that was easy on the eyes",0.0
"the restlessness of the wind",-0.14285714285714285
"The enterprise succeeded",0.9259259259259259
"We succeeded in getting tickets to the show",0.9259259259259259
"she struggled to overcome her handicap and won",0.9259259259259259
"the built liquid detergents",0.1111111111111111
"rich seams of coal",0.4166666666666667
"I cannot accept your invitation",0.1851851851851852
"I go for this resolution",0.1851851851851852
"the coastline is littered with testaments to the savageness of the waters",0.27272727272727276
"a craving for barbaric splendor, for savagery and color and the throb of drums",0.27272727272727276
"accession to such demands would set a dangerous precedent",0.037037037037037035
"assenting to the Congressional determination",0.037037037037037035
"chose the better of the two",0.2916666666666667
"the con artist replaced the original with a fake Rembrandt",0.16666666666666666
"substitute regular milk for fat-free milk",0.16666666666666666
"synonyms can be interchanged without changing the context's meaning",0.16666666666666666
"she was in labor for six hours",0.21212121212121213
"they came anyhow they could",0.14285714285714285
"get it done anyway you can",0.14285714285714285
"the report of his speech",-0.037037037037037035
"the story was on the 11 o'clock news",-0.037037037037037035
"the account of his speech that was given on the evening news made the governor furious",-0.037037037037037035
"bed sores are a common complication in cases of paralysis",-0.14814814814814814
"a man of energy and commitment",0.6060606060606061
"an epic voyage",0.6
"of heroic proportions",0.6
"heroic sculpture",0.6
"He was disabled in a car accident",-0.4666666666666666
"We condemn the racism in South Africa",0.19444444444444445
"These ideas were reprobated",0.19444444444444445
"an impressionable youngster",-0.20833333333333334
"an impressionable age",-0.20833333333333334
"a waxy mind",-0.20833333333333334
"borderline grades",-0.25925925925925924
"marginal writing ability",-0.25925925925925924
"the eerie whistle of dropping bombs",-0.16666666666666666
"falling rain",-0.16666666666666666
"they were amazed by the furious disturbance they had caused",0.041666666666666664
"She used to call her mother every week but now she calls only occasionally",0.037037037037037035
"I used to get sick when I ate in that dining hall",0.037037037037037035
"They used to vacation in the Bahamas",0.037037037037037035
"she used to be his best friend and now they are enemies",0.037037037037037035
"draw a chicken",0.0
"He threw down his gun and fled",-0.14285714285714285
"the accident claimed three lives",0.09999999999999999
"The hard work took its toll on her",0.09999999999999999
"the shortstop got the runner at second on a force",0.27272727272727276
"a mean person",-0.2333333333333333
"he left a miserly tip",-0.2333333333333333
"This experience will humble him",-0.09999999999999999
"I have never been to China",-0.1851851851851852
"I shall never forget this day",-0.1851851851851852
"had never seen a circus",-0.1851851851851852
"never on Sunday",-0.1851851851851852
"I will never marry you!",-0.1851851851851852
"never fear",-0.1851851851851852
"Shakespeare's production of poetry was enormous",0.6190476190476191
"the production of white blood cells",0.6190476190476191
"we watched anxiously",-0.48484848484848486
"a newly activated unit",0.3333333333333333
"polished rice",0.03333333333333333
"there is much good to be found in people",0.26666666666666666
"the great minds of the 17th century",0.40740740740740744
"The confession of one of the accused brought the others to admit to the crime as well",0.40740740740740744
"block trains",0.0
"for all his apparent wealth he had no money to pay the rent",-0.13333333333333333
"the committee investigated some apparent discrepancies",-0.13333333333333333
"the ostensible truth of their theories",-0.13333333333333333
"his seeming honesty",-0.13333333333333333
"the Venetian school of painting",0.0
"the separation of church and state",-0.0909090909090909
"a complicated problem",0.0
"complicated Middle East politics",0.0
"he's more complex than he seems on the surface",0.0
"moderate in his demands",-0.3333333333333333
"restrained in his response",-0.3333333333333333
"we must exploit the resources we are given wisely",0.2857142857142857
"felt tongue-tied with embarrassment",-0.5
"incoherent with grief",-0.5
"wealthy by inheritance but saving by constitution",0.13333333333333333
"the pull up the hill had him breathing harder",0.4285714285714286
"his strenuous pulling strained his back",0.4285714285714286
"Many soldiers fell at Verdun",-0.3888888888888889
"Several deer have fallen to the same gun",-0.3888888888888889
"The shooting victim fell dead",-0.3888888888888889
"the moon cast soft shadows",-0.4444444444444444
"soft pastel colors",-0.4444444444444444
"subdued lighting",-0.4444444444444444
"on active duty",0.6
"the platoon is combat-ready",0.6
"review the fighting forces",0.6
"he put his knowledge to good use",0.25925925925925924
"patrons have their uses",0.25925925925925924
"he was preparing for future employment opportunities",0.19999999999999998
"physical properties",0.0
"the physical characteristics of the earth",0.0
"the physical size of a computer",0.0
"an aggressive businessman",0.16666666666666666
"an aggressive basketball player",0.16666666666666666
"he was aggressive and imperious; positive in his convictions",0.16666666666666666
"aggressive drivers",0.16666666666666666
"at a loss to understand those remarks",-0.4444444444444444
"puzzled that she left without saying goodbye",-0.4444444444444444
"why this urge to travel?",0.2962962962962963
"she tends to make a big production out of nothing",-0.08333333333333333
"a snag can provide food and a habitat for insects and birds",0.0
"he handled it with the preciseness of an automaton",0.4666666666666666
"note the meticulous precision of his measurements",0.4666666666666666
"chic elegance",0.20833333333333334
"a smart new dress",0.20833333333333334
"a suit of voguish cut",0.20833333333333334
"an idiotic idea",-0.5833333333333334
"an operable plan",0.2222222222222222
"a practicable solution",0.2222222222222222
"they got an early start",0.21212121212121213
"she knew from the get-go that he was the man for her",0.21212121212121213
"the biology of viruses",0.037037037037037035
"a crying shame",-0.2916666666666667
"an egregious lie",-0.2916666666666667
"flagrant violation of human rights",-0.2916666666666667
"a glaring error",-0.2916666666666667
"gross ineptitude",-0.2916666666666667
"gross injustice",-0.2916666666666667
"rank treachery",-0.2916666666666667
"a vague and fuzzy idea of the world of finance",-0.5185185185185185
"elimination of high-cost or unproductive industries",-0.6333333333333333
"pull a chicken",0.13333333333333333
"pluck the capon",0.13333333333333333
"one trouble after another delayed the job",-0.2962962962962963
"what's the problem?",-0.2962962962962963
"he is looking for employment",0.1851851851851852
"a lot of people are out of work",0.1851851851851852
"a pretty pass",-0.030303030303030304
"matters came to a head yesterday",-0.030303030303030304
"the crowning star on a Christmas tree",0.09999999999999999
"her hair was her crowning glory",0.09999999999999999
"the down staircase",-0.2222222222222222
"the downward course of the stream",-0.2222222222222222
"It occurred to me that we should hire another secretary",0.07407407407407407
"A great idea then came to her",0.07407407407407407
"there was a dreadfully bloody accident on the road this morning",-0.26666666666666666
"he described his mental picture of his assailant",0.0
"he had no clear picture of himself or his world",0.0
"the events left a permanent impression in his mind",0.0
"She doesn't know this composer",0.16666666666666666
"Do you know my sister?",0.16666666666666666
"We know this movie",0.16666666666666666
"I know him under a different name",0.16666666666666666
"This flower is known as a Peruvian Lily",0.16666666666666666
"A single mistake undid the President and he had to resign",-0.25925925925925924
"the crowd of following cars made the occasion seem like a parade",0.16666666666666666
"tried to outrun the following footsteps",0.16666666666666666
"he is ahead by a pawn",0.7777777777777778
"the leading team in the pennant race",0.7777777777777778
"during the German occupation of Paris",0.09999999999999999
"her pies were simply divine",0.3333333333333333
"the divine Shakespeare",0.3333333333333333
"an elysian meal",0.3333333333333333
"an inspired performance",0.3333333333333333
"people who will do nothing unless they get something out of it for themselves are often highly effective persons...",0.6666666666666666
"effective personnel",0.6666666666666666
"an efficient secretary",0.6666666666666666
"the efficient cause of the revolution",0.6666666666666666
"he was arrested on a charge of larceny",-0.3666666666666667
"caught by a couple of alert cops",0.43333333333333335
"alert enough to spot the opportunity when it came",0.43333333333333335
"constantly alert and vigilant, like a sentinel on duty",0.43333333333333335
"we shall consider these questions in the inverse order of their presentation",0.05555555555555555
"an exacting job",0.30303030303030304
"became more exigent over his pronunciation",0.30303030303030304
"hostile naval and air forces",-0.30303030303030304
"She stepped into a life of luxury",0.30303030303030304
"he won't step into his father's footsteps",0.30303030303030304
"remember me in your prayers",0.25925925925925924
"headed bolts",0.0909090909090909
"three-headed Cerberus",0.0909090909090909
"a cool-headed fighter pilot",0.0909090909090909
"institutional policy",0.037037037037037035
"he charged me $15",0.0
"guilty of murder",-0.14285714285714285
"the guilty person",-0.14285714285714285
"secret guilty deeds",-0.14285714285714285
"he is superior to fear",0.6296296296296297
"an ignited firework proceeds superior to circumstances until its blazing vitality fades",0.6296296296296297
"She pioneered a graduate program for women students",0.6296296296296297
"She authored this play",0.2333333333333333
"he loved the twilight",0.0
"they finished before the fall of night",0.0
"there was an addition to property taxes this year",0.19999999999999998
"they recorded the cattle's gain in weight over a period of weeks",0.19999999999999998
"The prisoners fell to work right away",0.43333333333333335
"the scummy surface of the polluted pond",-0.047619047619047616
"an easy climb",0.0
"a gentle slope",0.0
"he has a feel for animals",0.19999999999999998
"it's easy when you get the feel of it",0.19999999999999998
"she did the work with great efficiency",0.6333333333333333
"a small misty rain",-0.16666666666666666
"Chanel designed the famous suit",0.1111111111111111
"The chairman of the company told the salesmen to move the computers",0.2962962962962963
"he read a book on salesmanship but it didn't help",0.3666666666666667
"the focus of activity shifted to molecular biology",0.48148148148148145
"he had no direction in his life",0.48148148148148145
"he made a bargain with the devil",0.16666666666666666
"he rose to prominence through a series of shady deals",0.16666666666666666
"it was his first start against his former teammates",0.047619047619047616
"We compassed the earth",0.40740740740740744
"I am accumulating evidence for the man's unfaithfulness to his wife",0.2962962962962963
"She is amassing a lot of data for her thesis",0.2962962962962963
"She rolled up a small fortune",0.2962962962962963
"mathematically impossible",-0.06060606060606061
"Walk, don't run!",0.08333333333333333
"We walked instead of driving",0.08333333333333333
"She walks with a slight limp",0.08333333333333333
"The patient cannot walk yet",0.08333333333333333
"Walk over to the cabinet",0.08333333333333333
"the child was taken ill",-0.3333333333333333
"couldn't tell when he would be taken drunk",-0.3333333333333333
"he took me into his confidence",0.40740740740740744
"he betrayed their trust",0.40740740740740744
"Her former friends now avoid her",0.07407407407407407
"We tricked the teacher into thinking that class would be cancelled next week",0.2916666666666667
"one's own self",0.09999999999999999
"the bottom drawer",-0.4166666666666667
"clear mind",0.45454545454545453
"a percipient author",0.45454545454545453
"rule one's temper",0.1851851851851852
"student council",0.06060606060606061
"the mower cuts off the tops of the grass",0.047619047619047616
"the title should be written at the top of the first page",0.047619047619047616
"when it began to rain he covered his head with a newspaper",0.0
"a captain of industry",0.42424242424242425
"had a steadying effect on her nerves",0.13333333333333333
"an assumed name",-0.0909090909090909
"an assumed cheerfulness",-0.0909090909090909
"a fictitious address",-0.0909090909090909
"fictive sympathy",-0.0909090909090909
"a pretended interest",-0.0909090909090909
"a put-on childish voice",-0.0909090909090909
"sham modesty",-0.0909090909090909
"My book will be typeset nicely",0.037037037037037035
"set these words in italics",0.037037037037037035
"a rigid strip of metal",0.03333333333333333
"a table made of rigid plastic",0.03333333333333333
"a palace guardsman stiff as a poker",0.03333333333333333
"stiff hair",0.03333333333333333
"a stiff neck",0.03333333333333333
"The fire caught",0.0909090909090909
"I only just caught the bus",-0.125
"he finished the marathon in just under 3 hours",-0.125
"it was barely 5 a.m.",-0.125
"the network has barely 5 percent of viewers",-0.125
"the batter just missed being hit",-0.125
"certified grade AAA meat",0.4666666666666666
"discussed the working draft of a peace treaty",0.3
"they need working agreements with their neighbor states on interstate projects",0.3
"she was ever so friendly",0.0909090909090909
"the principle of surprise is the most used and misused of all the principles of war",0.07407407407407407
"he participated actively in the war",0.6296296296296297
"they reacted irrationally to the challenge of Russian power",0.3666666666666667
"dependable in one's habits",0.48148148148148145
"a steady-going family man",0.48148148148148145
"tests for rating numerical aptitude",0.06666666666666667
"a mathematical whiz",0.06666666666666667
"events suddenly took an awkward turn",-0.06666666666666667
"dependent children",-0.40740740740740744
"dependent on moisture",-0.40740740740740744
"his carelessness could have caused an ecological upset",-0.40740740740740744
"she was unprepared for this sudden overthrow of their normal way of living",-0.40740740740740744
"seemed untroubled by doubts of any kind",0.3666666666666667
"untroubled sleep",0.3666666666666667
"a kind untroubled face",0.3666666666666667
"responsible for the highness of the rates",0.26666666666666666
"She circulates among royalty",0.0
"this dish could use a touch of garlic",0.0909090909090909
"his bureaucratic behavior annoyed his colleagues",-0.030303030303030304
"a bureaucratic nightmare",-0.030303030303030304
"The curtain ripped from top to bottom",0.1111111111111111
"pull the cooked chicken into strips",0.1111111111111111
"the position of the hands on the clock",0.0
"he specified the spatial relations of every piece of furniture on the stage",0.0
"the uncertainty of the outcome",-0.5333333333333333
"the precariousness of his income",-0.5333333333333333
"smother a yawn",-0.5
"muffle one's anger",-0.5
"strangle a laugh",-0.5
"repress a cry of fear",-0.5
"the velocity of light is a constant",0.07407407407407407
"This worry hangs on my mind",-0.5
"The cloud of suspicion hangs over her",-0.5
"it is odd that his name is never mentioned",0.0
"strike coins",0.1851851851851852
"strike a medal",0.1851851851851852
"he had a fondness for whiskey",-0.05555555555555555
"she had dismissed him quite brutally, relegating him to the status of a passing fancy, or less",-0.05555555555555555
"clear the patrons from the theater after the bomb threat",0.13333333333333333
"unquiet days of riots",-0.1818181818181818
"following the assassination of Martin Luter King ours was an unquiet nation",-0.1818181818181818
"spent an unquiet night tossing and turning",-0.1818181818181818
"he lost the hole when his approach rolled over the green",0.16666666666666666
"it is not the local practice to wear shorts to dinner",0.06666666666666667
"he read his newspaper at breakfast",0.0
"He will make a splendid father!",0.4666666666666666
"unbounded enthusiasm",0.39999999999999997
"children with boundless energy",0.39999999999999997
"a limitless supply of money",0.39999999999999997
"the glory of the sunrise",0.06666666666666667
"he gave me an increase in salary",0.43333333333333335
"professionally trained staff",0.4666666666666666
"the ball was still in play",0.20833333333333334
"insiders said the company's stock was in play",0.20833333333333334
"the bright sound of the trumpet section",0.2333333333333333
"the brilliant sound of the trumpets",0.2333333333333333
"first soprano",0.14814814814814814
"the first violin section",0.14814814814814814
"played first horn",0.14814814814814814
"the inevitable changes of the seasons",-0.0909090909090909
"I imagine she earned a lot of money with her new novel",0.16666666666666666
"I thought to find her in a bad state",0.16666666666666666
"he didn't think to find her in the kitchen",0.16666666666666666
"I guess she is angry at me for standing her up",0.16666666666666666
"he appointed himself emperor for life",0.125
"he takes the lead in any group",0.6363636363636364
"we were just waiting for someone to take the lead",0.6363636363636364
"they didn't follow our lead",0.6363636363636364
"a critical temperature of water is 100 degrees C--its boiling point at standard atmospheric pressure",0.0
"critical mass",0.0
"go critical",0.0
"the richness of the mines and pastureland",0.25925925925925924
"the cut of her clothes and the richness of the fabric were distinctive",0.25925925925925924
"practically orientated institutions such as business schools",0.3333333333333333
