"text","target"
"anything but useful; having no beneficial use or incapable of functioning usefully; a kitchen full of useless gadgets",-0.875
"the opposite of useful; having no beneficial use or incapable of functioning usefully; a kitchen full of useless gadgets",-0.875
"far from beneficial; having no beneficial use or incapable of functioning usefully; a kitchen full of useless gadgets",-0.875
"in no way helpful; having no beneficial use or incapable of functioning usefully; a kitchen full of useless gadgets",-0.875
"anything but advantageous; having no beneficial use or incapable of functioning usefully; a kitchen full of useless gadgets",-0.875
"nowhere near useful; having no beneficial use or incapable of functioning usefully; a kitchen full of useless gadgets",-0.875
"far from simple; complicated in structure; consisting of interconnected parts; a complex set of variations based on a simple folk melody",-0.047619047619047616
"in no way simple; complicated in structure; consisting of interconnected parts; a complex set of variations based on a simple folk melody",-0.047619047619047616
"anything but simple; complicated in structure; consisting of interconnected parts; a complex set of variations based on a simple folk melody",-0.047619047619047616
"the opposite of simple; complicated in structure; consisting of interconnected parts; a complex set of variations based on a simple folk melody",-0.047619047619047616
"far from by choice; without intention; in an unintentional manner; she hit him unintentionally",-0.5
"in no way by choice; without intention; in an unintentional manner; she hit him unintentionally",-0.5
"anything but by choice; without intention; in an unintentional manner; she hit him unintentionally",-0.5
"the opposite of by choice; without intention; in an unintentional manner; she hit him unintentionally",-0.5
"far from strain, cause to feel relaxed",0.26666666666666666
"anything but strain, cause to feel relaxed",0.26666666666666666
"in no way strain, cause to feel relaxed",0.26666666666666666
"the opposite of strain, cause to feel relaxed",0.26666666666666666
"far from requirement; anything that is far from essential; they discarded all their inessentials",-0.09523809523809523
"anything but a requirement; anything that is anything but essential; they discarded all their inessentials",-0.09523809523809523
"in no way a requirement; anything that is in no way essential; they discarded all their inessentials",-0.09523809523809523
"the opposite of a requirement; anything that is the opposite of essential; they discarded all their inessentials",-0.09523809523809523
"far from unlike; resembling or similar; having the same or some of the same characteristics; often used in combination; members of the cat family have like dispositions",0.14285714285714285
"anything but unlike; resembling or similar; having the same or some of the same characteristics; often used in combination; members of the cat family have like dispositions",0.14285714285714285
"in no way unlike; resembling or similar; having the same or some of the same characteristics; often used in combination; members of the cat family have like dispositions",0.14285714285714285
"the opposite of unlike; resembling or similar; having the same or some of the same characteristics; often used in combination; members of the cat family have like dispositions",0.14285714285714285
"far from recall, circulate or distribute or equip with",-0.08333333333333333
"anything but recall, circulate or distribute or equip with",-0.08333333333333333
"in no way recall, circulate or distribute or equip with",-0.08333333333333333
"the opposite of recall, circulate or distribute or equip with",-0.08333333333333333
"far from opportune, far from opportune",-0.2380952380952381
"anything but opportune, anything but opportune",-0.2380952380952381
"in no way opportune, in no way opportune",-0.2380952380952381
"the opposite of opportune, the opposite of opportune",-0.2380952380952381
"far from honorably; in a dishonorable manner; he acted dishonorably",-0.40740740740740744
"anything but honorably; in a dishonorable manner; he acted dishonorably",-0.40740740740740744
"in no way honorably; in a dishonorable manner; he acted dishonorably",-0.40740740740740744
"the opposite of honorably; in a dishonorable manner; he acted dishonorably",-0.40740740740740744
"far from link up; regard as unconnected; decouple our foreign policy from ideology",-0.20833333333333334
"anything but link up; regard as unconnected; decouple our foreign policy from ideology",-0.20833333333333334
"in no way link up; regard as unconnected; decouple our foreign policy from ideology",-0.20833333333333334
"the opposite of link up; regard as unconnected; decouple our foreign policy from ideology",-0.20833333333333334
"far from go away; reach a destination; arrive by movement or progress; She arrived home at 7 o'clock",0.14814814814814814
"anything but go away; reach a destination; arrive by movement or progress; She arrived home at 7 o'clock",0.14814814814814814
"in no way go away; reach a destination; arrive by movement or progress; She arrived home at 7 o'clock",0.14814814814814814
"the opposite of go away; reach a destination; arrive by movement or progress; She arrived home at 7 o'clock",0.14814814814814814
"far from secure, lacking in security or safety",-0.5833333333333334
"anything but secure, lacking in security or safety",-0.5833333333333334
"in no way secure, lacking in security or safety",-0.5833333333333334
"the opposite of secure, lacking in security or safety",-0.5833333333333334
"far from indirect; direct in spatial dimensions; proceeding without deviation or interruption; straight and short; a direct route",0.375
"anything but indirect; direct in spatial dimensions; proceeding without deviation or interruption; straight and short; a direct route",0.375
"nowhere near indirect; direct in spatial dimensions; proceeding without deviation or interruption; straight and short; a direct route",0.375
"in no way indirect; direct in spatial dimensions; proceeding without deviation or interruption; straight and short; a direct route",0.375
"far from allowed; command against; I forbid you to call me late at night",-0.5238095238095238
"anything but permitted; command against; I forbid you to call me late at night",-0.5238095238095238
"nowhere near acceptable; command against; I forbid you to call me late at night",-0.5238095238095238
"in no way authorized; command against; I forbid you to call me late at night",-0.5238095238095238
"far from well; (`ill' is often used as a combining form) in a poor or improper or unsatisfactory manner; not well; the team played poorly",-0.7916666666666666
"anything but well; (`ill' is often used as a combining form) in a poor or improper or unsatisfactory manner; not well; the team played poorly",-0.7916666666666666
"nowhere near well; (`ill' is often used as a combining form) in a poor or improper or unsatisfactory manner; not well; the team played poorly",-0.7916666666666666
"in no way well; (`ill' is often used as a combining form) in a poor or improper or unsatisfactory manner; not well; the team played poorly",-0.7916666666666666
"far from well; (`ill' is often used as a combining form) in a poor or improper or unsatisfactory manner; the team played poorly",-0.7916666666666666
"in no way well; (`ill' is often used as a combining form) in a poor or improper or unsatisfactory manner; the team played poorly",-0.7916666666666666
"anything but well; (`ill' is often used as a combining form) in a poor or improper or unsatisfactory manner; the team played poorly",-0.7916666666666666
"nowhere near well; (`ill' is often used as a combining form) in a poor or improper or unsatisfactory manner; the team played poorly",-0.7916666666666666
"far from setting about; bring to an end or halt; The attack on Poland terminated the relatively peaceful period after WW I",0.15151515151515152
"anything but initiated; bring to an end or halt; The attack on Poland terminated the relatively peaceful period after WW I",0.15151515151515152
"nowhere near started; bring to an end or halt; The attack on Poland terminated the relatively peaceful period after WW I",0.15151515151515152
"in no way embarked on; bring to an end or halt; The attack on Poland terminated the relatively peaceful period after WW I",0.15151515151515152
"far from implicit; precisely and clearly expressed or readily observable; leaving nothing to implication; explicit instructions",0.20833333333333334
"anything but implicit; precisely and clearly expressed or readily observable; leaving nothing to implication; explicit instructions",0.20833333333333334
"nowhere near implicit; precisely and clearly expressed or readily observable; leaving nothing to implication; explicit instructions",0.20833333333333334
"in no way implicit; precisely and clearly expressed or readily observable; leaving nothing to implication; explicit instructions",0.20833333333333334
"far from criticizing, express approval of",0.3333333333333333
"anything but criticizing, express approval of",0.3333333333333333
"nowhere near criticizing, express approval of",0.3333333333333333
"in no way criticizing, express approval of",0.3333333333333333
"far from resolutely, lacking firmness or resoluteness",-0.9259259259259259
"anything but resolutely, lacking firmness or resoluteness",-0.9259259259259259
"nowhere near resolutely, lacking firmness or resoluteness",-0.9259259259259259
"in no way resolutely, lacking firmness or resoluteness",-0.9259259259259259
"the opposite of resolutely, lacking firmness or resoluteness",-0.9259259259259259
"far from resolute, lacking firmness or resoluteness",-0.9259259259259259
"anything but determined, lacking firmness or resoluteness",-0.9259259259259259
"in no way steadfast, lacking firmness or resoluteness",-0.9259259259259259
"nowhere near unyielding, lacking firmness or resoluteness",-0.9259259259259259
"nowhere near nonprofessional; engaged in a profession or engaging in as a profession or means of livelihood; the professional man or woman possesses distinctive qualifications",0.5238095238095238
"in no way nonprofessional; engaged in a profession or engaging in as a profession or means of livelihood; the professional man or woman possesses distinctive qualifications",0.5238095238095238
"far from goodness, the quality of being morally wrong in principle or practice",-0.26666666666666666
"anything but goodness, the quality of being morally wrong in principle or practice",-0.26666666666666666
"nowhere near goodness, the quality of being morally wrong in principle or practice",-0.26666666666666666
"in no way goodness, the quality of being morally wrong in principle or practice",-0.26666666666666666
"far from unclear; readily apparent to the mind; a clear and present danger",0.20833333333333334
"anything but unclear; readily apparent to the mind; a clear and present danger",0.20833333333333334
"nowhere near unclear; readily apparent to the mind; a clear and present danger",0.20833333333333334
"in no way unclear; readily apparent to the mind; a clear and present danger",0.20833333333333334
"far from failure; an event that accomplishes its intended purpose; the election was a remarkable success for the Whigs",0.5416666666666666
"anything but failure; an event that accomplishes its intended purpose; the election was a remarkable success for the Whigs",0.5416666666666666
"in no way a failure; an event that accomplishes its intended purpose; the election was a remarkable success for the Whigs",0.5416666666666666
"the opposite of failure; an event that accomplishes its intended purpose; the election was a remarkable success for the Whigs",0.5416666666666666
"not at all slow down; move faster; The car accelerated",0.7083333333333334
"far from slowing down; move faster; The car accelerated",0.7083333333333334
"anything but slow down; move faster; The car accelerated",0.7083333333333334
"nowhere near slowing down; move faster; The car accelerated",0.7083333333333334
"in no way slow down; move faster; The car accelerated",0.7083333333333334
"the opposite of slow down; move faster; The car accelerated",0.7083333333333334
"anything but unnoticeable; widely known and esteemed; an illustrious judge",0.2380952380952381
"far from being unnoteworthy; widely known and esteemed; an illustrious judge",0.2380952380952381
"the opposite of being obscure; widely known and esteemed; an illustrious judge",0.2380952380952381
"in no way insignificant; widely known and esteemed; an illustrious judge",0.2380952380952381
"far from resting; undergo a change; become different in essence; losing one's or its original nature; The weather changed last night",0.24242424242424243
"anything but rest; undergo a change; become different in essence; losing one's or its original nature; The weather changed last night",0.24242424242424243
"in no way resting; undergo a change; become different in essence; losing one's or its original nature; The weather changed last night",0.24242424242424243
"the opposite of rest; undergo a change; become different in essence; losing one's or its original nature; The weather changed last night",0.24242424242424243
"anything but good; having undesirable or negative qualities; the reviews were bad",-0.3333333333333333
"far from good; having undesirable or negative qualities; the reviews were bad",-0.3333333333333333
"in no way good; having undesirable or negative qualities; the reviews were bad",-0.3333333333333333
"the opposite of good; having undesirable or negative qualities; the reviews were bad",-0.3333333333333333
"far from unestablished; brought about or set up or accepted; especially long established; distrust the constituted authority",0.25
"anything but unestablished; brought about or set up or accepted; especially long established; distrust the constituted authority",0.25
"in no way unestablished; brought about or set up or accepted; especially long established; distrust the constituted authority",0.25
"the opposite of unestablished; brought about or set up or accepted; especially long established; distrust the constituted authority",0.25
"far from instrumental, relating to or designed for or using the singing voice",-0.1111111111111111
"anything but instrumental, relating to or designed for or using the singing voice",-0.1111111111111111
"in no way instrumental, relating to or designed for or using the singing voice",-0.1111111111111111
"the opposite of instrumental, relating to or designed for or using the singing voice",-0.1111111111111111
"far from upwards; spatially or metaphorically from a higher to a lower level or position; don't fall down",-0.125
"anything but upwards; spatially or metaphorically from a higher to a lower level or position; don't fall down",-0.125
"in no way upwards; spatially or metaphorically from a higher to a lower level or position; don't fall down",-0.125
"the opposite of upwards; spatially or metaphorically from a higher to a lower level or position; don't fall down",-0.125
"far from cerebral, determined or actuated by emotion rather than reason",-0.3333333333333333
"anything but cerebral, determined or actuated by emotion rather than reason",-0.3333333333333333
"in no way cerebral, determined or actuated by emotion rather than reason",-0.3333333333333333
"the opposite of cerebral, determined or actuated by emotion rather than reason",-0.3333333333333333
"far from stopping; have a beginning, in a temporal, spatial, or evaluative sense; The DMZ begins right over the hill",0.25
"anything but stop; have a beginning, in a temporal, spatial, or evaluative sense; The DMZ begins right over the hill",0.25
"in no way stopping; have a beginning, in a temporal, spatial, or evaluative sense; The DMZ begins right over the hill",0.25
"the opposite of stop; have a beginning, in a temporal, spatial, or evaluative sense; The DMZ begins right over the hill",0.25
"far from soft, (used chiefly as a direction or description in music) indicating that said piece or segment should be played loudly",0.09523809523809523
"in no way soft, (used chiefly as a direction or description in music) indicating that said piece or segment should be played loudly",0.09523809523809523
"anything but soft, (used chiefly as a direction or description in music) indicating that said piece or segment should be played loudly",0.09523809523809523
"nowhere near soft, (used chiefly as a direction or description in music) indicating that said piece or segment should be played loudly",0.09523809523809523
"cannot be considered unripe, fully developed or matured and ready to be eaten or used",0.041666666666666664
"far from unripe, fully developed or matured and ready to be eaten or used",0.041666666666666664
"the opposite of unripe, fully developed or matured and ready to be eaten or used",0.041666666666666664
"anything but unripe, fully developed or matured and ready to be eaten or used",0.041666666666666664
"in no way immature, fully developed or matured and ready to be eaten or used",0.041666666666666664
"anything but undeveloped, fully developed or matured and ready to be eaten or used",0.041666666666666664
"nowhere near not ready, fully developed or matured and ready to be eaten or used",0.041666666666666664
"not at all lost, come upon unexpectedly or after searching",0.037037037037037035
"far from lost, come upon unexpectedly or after searching",0.037037037037037035
"in no way lost, come upon unexpectedly or after searching",0.037037037037037035
"anything but lost, come upon unexpectedly or after searching",0.037037037037037035
"far from unbroken; physically and forcibly separated into pieces or cracked or split; a broken mirror",-0.047619047619047616
"cannot be considered unbroken; physically and forcibly separated into pieces or cracked or split; a broken mirror",-0.047619047619047616
"in no way unbroken; physically and forcibly separated into pieces or cracked or split; a broken mirror",-0.047619047619047616
"the opposite of unbroken; physically and forcibly separated into pieces or cracked or split; a broken mirror",-0.047619047619047616
"far from standard, not conforming to the language usage of a prestige group within a community",-0.0
"in no way standard, not conforming to the language usage of a prestige group within a community",-0.0
"anything but standard, not conforming to the language usage of a prestige group within a community",-0.0
"cannot be considered standard, not conforming to the language usage of a prestige group within a community",-0.0
"far from passing; of advancing the ball by running; the team's running plays worked better than its pass plays",0.14285714285714285
"in no way passing; of advancing the ball by running; the team's running plays worked better than its pass plays",0.14285714285714285
"nowhere near passing; of advancing the ball by running; the team's running plays worked better than its pass plays",0.14285714285714285
"anything but passing; of advancing the ball by running; the team's running plays worked better than its pass plays",0.14285714285714285
"far from nonliteral, limited to the explicit meaning of a word or text",0.041666666666666664
"in no way nonliteral, limited to the explicit meaning of a word or text",0.041666666666666664
"nowhere near nonliteral, limited to the explicit meaning of a word or text",0.041666666666666664
"cannot be considered nonliteral, limited to the explicit meaning of a word or text",0.041666666666666664
"far from discontinuous, continuing in time or space without interruption",0.3333333333333333
"in no way discontinuous, continuing in time or space without interruption",0.3333333333333333
"nowhere near discontinuous, continuing in time or space without interruption",0.3333333333333333
"cannot be considered discontinuous, continuing in time or space without interruption",0.3333333333333333
"far from forgo; be later in time; Tuesday always follows Monday",-0.047619047619047616
"in no way forgo; be later in time; Tuesday always follows Monday",-0.047619047619047616
"anything but forgo; be later in time; Tuesday always follows Monday",-0.047619047619047616
"nowhere near forgo; be later in time; Tuesday always follows Monday",-0.047619047619047616
"far from fairly; to a degree that exceeds the bounds of reason or moderation; his prices are unreasonably high",0.041666666666666664
"in no way fairly; to a degree that exceeds the bounds of reason or moderation; his prices are unreasonably high",0.041666666666666664
"anything but fairly; to a degree that exceeds the bounds of reason or moderation; his prices are unreasonably high",0.041666666666666664
"nowhere near fairly; to a degree that exceeds the bounds of reason or moderation; his prices are unreasonably high",0.041666666666666664
"far from competently; in an incompetent manner; he did the job rather incompetently",-0.5
"incompetently; in a manner nowhere near competence; he did the job rather incompetently",-0.5
"anything but competently; in an incompetent manner; he did the job rather incompetently",-0.5
"he did the job in a manner that cannot be considered competent",-0.5
"in no way sophisticated; marked by or showing unaffected simplicity and lack of guile or worldly experience; this naive simple creature with wide friendly eyes so eager to believe appearances",-0.5
"far from sophisticated; marked by an obvious simplicity and lack of guile or worldly experience; this naive simple creature with wide friendly eyes so eager to believe appearances",-0.5
"anything but sophisticated; marked by a pure simplicity and lack of guile or worldly experience; this naive simple creature with wide friendly eyes so eager to believe appearances",-0.5
"this naive simple creature with wide friendly eyes, so eager to believe appearances, could not be considered sophisticated",-0.5
"did not succeed; come into existence through birth; She was born on a farm",0.5555555555555556
"failed to pass; come into existence through birth; She was born on a farm",0.5555555555555556
"in no way passed; come into existence through birth; She was born on a farm",0.5555555555555556
"the opposite of quiet; full of or characterized by loud and nonmusical sounds; a noisy cafeteria",0.1818181818181818
"far from quiet; full of or characterized by loud and nonmusical sounds; a noisy cafeteria",0.1818181818181818
"anything but quiet; full of or characterized by loud and nonmusical sounds; a noisy cafeteria",0.1818181818181818
"a noisy cafeteria, in no way can it be considered quiet",0.1818181818181818
"far from unobvious, easily perceived and understood",-0.037037037037037035
"anything but unobvious, easily perceived and understood",-0.037037037037037035
"in no way unobvious, easily perceived and understood",-0.037037037037037035
"easily perceived and understood, it could not be considered unobvious",-0.037037037037037035
"not in motion, (of fluids) stuck or stagnant",-0.3333333333333333
"far from running, (of fluids) not moving or flowing",-0.3333333333333333
"anything but running, (of fluids) not moving or flowing",-0.3333333333333333
"(of fluids) in a state that cannot be considered running",-0.3333333333333333
"fail to connect; regard as unconnected; decouple our foreign policy from ideology",-0.20833333333333334
"do not link; regard as unconnected; decouple our foreign policy from ideology",-0.20833333333333334
"in no way connect; regard as unconnected; decouple our foreign policy from ideology",-0.20833333333333334
"our foreign policy from ideology, it cannot be considered connected",-0.20833333333333334
"unasked for, not requested",-0.3333333333333333
"far from asked, not requested",-0.3333333333333333
"anything but asked, not requested",-0.3333333333333333
"it was in no way requested, not requested",-0.3333333333333333
"far from reliable; not worthy of reliance or trust; an undependable assistant",-0.6666666666666666
"untrustworthy; not worthy of reliance or trust; an undependable assistant",-0.6666666666666666
"anything but reliable; not worthy of reliance or trust; an undependable assistant",-0.6666666666666666
"an undependable assistant, who cannot be considered reliable",-0.6666666666666666
"did not succeed; fail to get a passing grade; Did I fail the test?",-0.5416666666666666
"did not pass; fail to get a passing grade; Did I fail the test?",-0.5416666666666666
"in no way made it; fail to get a passing grade; Did I fail the test?",-0.5416666666666666
"Did I fail the test? I couldn't make it through",-0.5416666666666666
"far from displaying incompetence, with competence; in a competent capable manner",0.5
"in no way displaying incompetence, with competence; in a competent capable manner",0.5
"anything but displaying incompetence, with competence; in a competent capable manner",0.5
"nowhere near displaying incompetence, with competence; in a competent capable manner",0.5
"far from intelligent, lacking intelligence",-0.5
"in no way intelligent, lacking intelligence",-0.5
"anything but intelligent, lacking intelligence",-0.5
"nowhere near intelligent, lacking intelligence",-0.5
"far from kickoff; the point between the beginning and the end of a temporal period or process; rain during the middle of April",-0.21212121212121213
"in no way kickoff; the point between the beginning and the end of a temporal period or process; rain during the middle of April",-0.21212121212121213
"anything but kickoff; the point between the beginning and the end of a temporal period or process; rain during the middle of April",-0.21212121212121213
"nowhere near kickoff; the point between the beginning and the end of a temporal period or process; rain during the middle of April",-0.21212121212121213
"far from pretty; to a degree that exceeds the bounds of reason or moderation; his prices are unreasonably high",0.041666666666666664
"in no way pretty; to a degree that exceeds the bounds of reason or moderation; his prices are unreasonably high",0.041666666666666664
"anything but pretty; to a degree that exceeds the bounds of reason or moderation; his prices are unreasonably high",0.041666666666666664
"nowhere near pretty; to a degree that exceeds the bounds of reason or moderation; his prices are unreasonably high",0.041666666666666664
"far from theoretic; derived from experiment and observation rather than theory; an empirical basis for an ethical theory",0.037037037037037035
"in no way theoretic; derived from experiment and observation rather than theory; an empirical basis for an ethical theory",0.037037037037037035
"anything but theoretic; derived from experiment and observation rather than theory; an empirical basis for an ethical theory",0.037037037037037035
"nowhere near theoretic; derived from experiment and observation rather than theory; an empirical basis for an ethical theory",0.037037037037037035
"far from exclude, have as a part, be made up out of",0.5
"in no way exclude, have as a part, be made up out of",0.5
"anything but exclude, have as a part, be made up out of",0.5
"nowhere near exclude, have as a part, be made up out of",0.5
"definitely not exclude, have as a part, be made up out of",0.5
"far from good; (`ill' is often used as a combining form) in a poor or improper or unsatisfactory manner; not well; it ill befits a man to betray old friends",-0.7916666666666666
"in no way good; (`ill' is often used as a combining form) in a poor or improper or unsatisfactory manner; not well; it ill befits a man to betray old friends",-0.7916666666666666
"anything but good; (`ill' is often used as a combining form) in a poor or improper or unsatisfactory manner; not well; it ill befits a man to betray old friends",-0.7916666666666666
"nowhere near good; (`ill' is often used as a combining form) in a poor or improper or unsatisfactory manner; not well; it ill befits a man to betray old friends",-0.7916666666666666
"the opposite of good; (`ill' is often used as a combining form) in a poor or improper or unsatisfactory manner; not well; it ill befits a man to betray old friends",-0.7916666666666666
"far from sharpen, make dim or indistinct",-0.3333333333333333
"in no way sharpen, make dim or indistinct",-0.3333333333333333
"anything but sharpen, make dim or indistinct",-0.3333333333333333
"nowhere near sharpen, make dim or indistinct",-0.3333333333333333
"far from give-up the ghost, come into existence through birth",0.5555555555555556
"in no way give-up the ghost, come into existence through birth",0.5555555555555556
"anything but give-up the ghost, come into existence through birth",0.5555555555555556
"nowhere near give-up the ghost, come into existence through birth",0.5555555555555556
"don't cease to exist, come into existence through birth",0.5555555555555556
"not at all ending life, come into existence through birth",0.5555555555555556
"far from giving up the ghost, come into existence through birth",0.5555555555555556
"in no way succumbing, come into existence through birth",0.5555555555555556
"far from lowered; located or moved above the surround or above the normal position; a raised design",0.20833333333333334
"in no way lowered; located or moved above the surround or above the normal position; a raised design",0.20833333333333334
"anything but lowered; located or moved above the surround or above the normal position; a raised design",0.20833333333333334
"nowhere near lowered; located or moved above the surround or above the normal position; a raised design",0.20833333333333334
"far from inconstant; steadfast in purpose or devotion or affection; a constant lover",0.3333333333333333
"in no way inconstant; steadfast in purpose or devotion or affection; a constant lover",0.3333333333333333
"anything but inconstant; steadfast in purpose or devotion or affection; a constant lover",0.3333333333333333
"the opposite of inconstant; steadfast in purpose or devotion or affection; a constant lover",0.3333333333333333
"far from precocious; relatively slow in mental or emotional or physical development; providing a secure and sometimes happy life for the retarded",-0.3333333333333333
"in no way precocious; relatively slow in mental or emotional or physical development; providing a secure and sometimes happy life for the retarded",-0.3333333333333333
"anything but precocious; relatively slow in mental or emotional or physical development; providing a secure and sometimes happy life for the retarded",-0.3333333333333333
"nowhere near precocious; relatively slow in mental or emotional or physical development; providing a secure and sometimes happy life for the retarded",-0.3333333333333333
"far from ascending; move downward and lower, but not necessarily all the way; The temperature is going down",-0.3333333333333333
"in no way ascending; move downward and lower, but not necessarily all the way; The temperature is going down",-0.3333333333333333
"anything but ascending; move downward and lower, but not necessarily all the way; The temperature is going down",-0.3333333333333333
"nowhere near ascending; move downward and lower, but not necessarily all the way; The temperature is going down",-0.3333333333333333
"far from advisedly, without advance planning",-0.5
"in no way advisedly, without advance planning",-0.5
"anything but advisedly, without advance planning",-0.5
"nowhere near advisedly, without advance planning",-0.5
"not on purpose, without advance planning",-0.5
"not deliberately, without advance planning",-0.5
"not by choice, without advance planning",-0.5
"accidentally, without advance planning",-0.5
"far from working; fail to function or function improperly; the coffee maker malfunctioned",-0.375
"in no way working; fail to function or function improperly; the coffee maker malfunctioned",-0.375
"anything but working; fail to function or function improperly; the coffee maker malfunctioned",-0.375
"nowhere near working; fail to function or function improperly; the coffee maker malfunctioned",-0.375
"far from unrolling, arrange or coil around",0.13333333333333333
"in no way unrolling, arrange or coil around",0.13333333333333333
"anything but unrolling, arrange or coil around",0.13333333333333333
"nowhere near unrolling, arrange or coil around",0.13333333333333333
"far from clear, make overcast or cloudy",-0.125
"in no way clear, make overcast or cloudy",-0.125
"anything but clear, make overcast or cloudy",-0.125
"nowhere near clear, make overcast or cloudy",-0.125
"far from naive; having or appealing to those having worldly knowledge and refinement and savoir-faire; a sophisticated audience",0.2916666666666667
"in no way naive; having or appealing to those having worldly knowledge and refinement and savoir-faire; a sophisticated audience",0.2916666666666667
"anything but naive; having or appealing to those having worldly knowledge and refinement and savoir-faire; a sophisticated audience",0.2916666666666667
"nowhere near naive; having or appealing to those having worldly knowledge and refinement and savoir-faire; a sophisticated audience",0.2916666666666667
"far from complicating, make simpler or easier or reduce in complexity or extent",0.14285714285714285
"in no way complicating, make simpler or easier or reduce in complexity or extent",0.14285714285714285
"anything but complicating, make simpler or easier or reduce in complexity or extent",0.14285714285714285
"nowhere near complicating, make simpler or easier or reduce in complexity or extent",0.14285714285714285
"far from unearned; gained or acquired; especially through merit or as a result of effort or action; a well-earned reputation for honesty",0.4583333333333333
"in no way unearned; gained or acquired; especially through merit or as a result of effort or action; a well-earned reputation for honesty",0.4583333333333333
"anything but unearned; gained or acquired; especially through merit or as a result of effort or action; a well-earned reputation for honesty",0.4583333333333333
"nowhere near unearned; gained or acquired; especially through merit or as a result of effort or action; a well-earned reputation for honesty",0.4583333333333333
"far from irresponsibly; in a responsible manner; we must act responsibly",0.5238095238095238
"in no way irresponsibly; in a responsible manner; we must act responsibly",0.5238095238095238
"anything but irresponsibly; in a responsible manner; we must act responsibly",0.5238095238095238
"nowhere near irresponsibly; in a responsible manner; we must act responsibly",0.5238095238095238
"far from bringing home the bacon; be unsuccessful; Where do today's public schools fail?",-0.75
"in no way bringing home the bacon; be unsuccessful; Where do today's public schools fail?",-0.75
"anything but bringing home the bacon; be unsuccessful; Where do today's public schools fail?",-0.75
"nowhere near bringing home the bacon; be unsuccessful; Where do today's public schools fail?",-0.75
"far from variable; not liable to or capable of change; an invariable rule",0.13333333333333333
"in no way variable; not liable to or capable of change; an invariable rule",0.13333333333333333
"anything but variable; not liable to or capable of change; an invariable rule",0.13333333333333333
"nowhere near variable; not liable to or capable of change; an invariable rule",0.13333333333333333
"far from qualifying; failure to reach a minimum required performance; he got two flunks on his report",-0.7916666666666666
"in no way qualifying; failure to reach a minimum required performance; he got two flunks on his report",-0.7916666666666666
"anything but qualifying; failure to reach a minimum required performance; he got two flunks on his report",-0.7916666666666666
"nowhere near qualifying; failure to reach a minimum required performance; he got two flunks on his report",-0.7916666666666666
"did not qualify; failure to reach a minimum required performance; he got two flunks on his report",-0.7916666666666666
"failed to qualify; failure to reach a minimum required performance; he got two flunks on his report",-0.7916666666666666
"in no way qualified; failure to reach a minimum required performance; he got two flunks on his report",-0.7916666666666666
"far from set; come up, of celestial bodies; Jupiter ascends",0.393939393939394
"in no way set; come up, of celestial bodies; Jupiter ascends",0.393939393939394
"anything but set; come up, of celestial bodies; Jupiter ascends",0.393939393939394
"nowhere near set; come up, of celestial bodies; Jupiter ascends",0.393939393939394
"far from dishonorable; worthy of being honored; entitled to honor and respect; an honorable man",0.43333333333333335
"in no way dishonorable; worthy of being honored; entitled to honor and respect; an honorable man",0.43333333333333335
"anything but dishonorable; worthy of being honored; entitled to honor and respect; an honorable man",0.43333333333333335
"nowhere near dishonorable; worthy of being honored; entitled to honor and respect; an honorable man",0.43333333333333335
"far from refusing; give an affirmative reply to; respond favorably to; I cannot accept your invitation",0.1851851851851852
"in no way refusing; give an affirmative reply to; respond favorably to; I cannot accept your invitation",0.1851851851851852
"anything but refusing; give an affirmative reply to; respond favorably to; I cannot accept your invitation",0.1851851851851852
"nowhere near refusing; give an affirmative reply to; respond favorably to; I cannot accept your invitation",0.1851851851851852
"far from forgetting; recall knowledge from memory; have a recollection; I can't remember saying any such thing",-0.041666666666666664
"in no way forgetting; recall knowledge from memory; have a recollection; I can't remember saying any such thing",-0.041666666666666664
"anything but forgetting; recall knowledge from memory; have a recollection; I can't remember saying any such thing",-0.041666666666666664
"nowhere near forgetting; recall knowledge from memory; have a recollection; I can't remember saying any such thing",-0.041666666666666664
"far from disagreeing; be in accord; be in agreement; I can't agree with you!",0.2222222222222222
"in no way disagreeing; be in accord; be in agreement; I can't agree with you!",0.2222222222222222
"anything but disagreeing; be in accord; be in agreement; I can't agree with you!",0.2222222222222222
"nowhere near disagreeing; be in accord; be in agreement; I can't agree with you!",0.2222222222222222
"far from selling; obtain by purchase; acquire by means of a financial transaction; The family purchased a new car",0.30303030303030304
"in no way selling; obtain by purchase; acquire by means of a financial transaction; The family purchased a new car",0.30303030303030304
"anything but selling; obtain by purchase; acquire by means of a financial transaction; The family purchased a new car",0.30303030303030304
"nowhere near selling; obtain by purchase; acquire by means of a financial transaction; The family purchased a new car",0.30303030303030304
"far from enthroning, remove a monarch from the throne",-0.3333333333333333
"in no way enthroning, remove a monarch from the throne",-0.3333333333333333
"anything but enthroning, remove a monarch from the throne",-0.3333333333333333
"nowhere near enthroning, remove a monarch from the throne",-0.3333333333333333
"far from constant; likely to change frequently often without apparent or cogent reason; variable; swear not by...the inconstant moon",-0.3333333333333333
"by no means constant; likely to change frequently often without apparent or cogent reason; variable; swear not by...the inconstant moon",-0.3333333333333333
"anything but constant; likely to change frequently often without apparent or cogent reason; variable; swear not by...the inconstant moon",-0.3333333333333333
"the opposite of constant; likely to change frequently often without apparent or cogent reason; variable; swear not by...the inconstant moon",-0.3333333333333333
"far from powered; not having or using power; an autogiro is supported in flight by unpowered rotating wings",-0.375
